NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Jordan Clarkson, TOT, SG,25,81, 2, 23.3,5.3,11.8, .451, 1.4,3.9,.352, 3.9, 7.9,.500,.509, 1.9,2.3,.800, 0.7,2.0,2.7,2.7, 0.7, 0.1,1.6,1.3, 13.9
Jordan Clarkson, LAL, SG,25,53, 2, 23.7,5.6,12.6, .448, 1.3,4.0,.324, 4.4, 8.6,.505,.499, 2.0,2.5,.795, 0.8,2.2,3.0,3.3, 0.7, 0.1,1.8,1.2, 14.5
Jordan Clarkson, CLE, SG,25,28, 0, 22.6,4.7,10.3, .456, 1.6,3.9,.407, 3.1, 6.4,.486,.533, 1.7,2.1,.810, 0.5,1.6,2.1,1.7, 0.7, 0.1,1.1,1.6, 12.6
Gian Clavell, DAL, SG,24,7, 0, 9.1,0.9,2.6, .333, 0.9,2.1,.400, 0.0, 0.4,.000,.500, 0.3,0.3,1.000, 0.1,0.9,1.0,0.4, 0.3, 0.0,0.3,1.1, 2.9
Antonius Cleveland, TOT, SG,23,17, 0, 7.2,0.5,1.2, .381, 0.2,0.2,.750, 0.3, 1.0,.294,.452, 0.2,0.4,.667, 0.2,0.6,0.8,0.1, 0.4, 0.3,0.4,1.4, 1.4
Antonius Cleveland, DAL, SG,23,13, 0, 6.2,0.3,1.1, .286, 0.0,0.1,.000, 0.3, 1.0,.308,.286, 0.2,0.3,.500, 0.2,0.6,0.8,0.2, 0.5, 0.3,0.2,0.8, 0.8
Antonius Cleveland, ATL, SG,23,4, 0, 10.5,1.0,1.8, .571, 0.8,0.8,1.000, 0.3, 1.0,.250,.786, 0.5,0.5,1.000, 0.3,0.8,1.0,0.0, 0.3, 0.3,1.3,3.0, 3.3
John Collins, ATL, PF,20,74, 26, 24.1,4.2,7.4, .576, 0.2,0.6,.340, 4.0, 6.7,.598,.591, 1.8,2.5,.715, 2.4,4.9,7.3,1.3, 0.6, 1.1,1.4,2.9, 10.5
Zach Collins, POR, C,20,66, 1, 15.8,1.7,4.4, .398, 0.5,1.7,.310, 1.2, 2.7,.455,.458, 0.4,0.6,.643, 0.7,2.7,3.3,0.8, 0.3, 0.5,0.9,2.0, 4.4
Kyle Collinsworth, DAL, SF,26,32, 2, 15.0,1.2,3.1, .384, 0.1,0.5,.235, 1.1, 2.6,.415,.404, 0.7,1.3,.525, 1.0,2.3,3.3,1.8, 0.5, 0.3,0.8,1.4, 3.2
Darren Collison, IND, PG,30,69, 64, 29.2,4.6,9.2, .495, 1.4,3.0,.468, 3.2, 6.3,.508,.571, 1.8,2.1,.882, 0.5,2.0,2.6,5.3, 1.3, 0.2,1.2,1.8, 12.4
Nick Collison, OKC, PF,37,15, 0, 5.0,0.9,1.3, .684, 0.0,0.0,, 0.9, 1.3,.684,.684, 0.3,0.9,.385, 0.5,0.9,1.3,0.3, 0.0, 0.0,0.5,0.5, 2.1
Mike Conley, MEM, PG,30,12, 12, 31.1,5.3,14.0, .381, 2.0,6.4,.312, 3.3, 7.6,.440,.452, 4.4,5.5,.803, 0.0,2.3,2.3,4.1, 1.0, 0.3,1.5,2.0, 17.1
Pat Connaughton, POR, SG,25,82, 5, 18.1,2.0,4.8, .423, 0.9,2.6,.352, 1.1, 2.2,.506,.518, 0.5,0.5,.841, 0.4,1.5,2.0,1.1, 0.3, 0.3,0.5,1.5, 5.4
Quinn Cook, GSW, PG,24,33, 18, 22.4,3.7,7.6, .484, 1.4,3.2,.442, 2.3, 4.5,.514,.575, 0.7,0.8,.880, 0.3,2.2,2.5,2.7, 0.4, 0.0,1.0,1.8, 9.5
Charles Cooke, NOP, SG,23,13, 0, 2.9,0.2,1.1, .143, 0.1,0.6,.125, 0.1, 0.5,.167,.179, 0.1,0.2,.500, 0.0,0.2,0.2,0.1, 0.1, 0.0,0.1,0.0, 0.5
Jack Cooley, SAC, PF,26,7, 0, 12.4,1.9,3.9, .481, 0.0,0.0,, 1.9, 3.9,.481,.481, 2.0,2.7,.737, 2.0,2.3,4.3,0.9, 0.1, 0.0,0.4,1.9, 5.7
Matt Costello, SAS, C,24,4, 0, 8.0,0.5,1.0, .500, 0.0,0.0,, 0.5, 1.0,.500,.500, 0.0,0.0,, 0.3,2.0,2.3,0.5, 0.5, 0.5,0.3,1.8, 1.0
DeMarcus Cousins, NOP, C,27,48, 48, 36.2,8.5,18.0, .470, 2.2,6.1,.354, 6.3, 11.9,.530,.530, 6.1,8.2,.746, 2.2,10.7,12.9,5.4, 1.6, 1.6,5.0,3.8, 25.2
Robert Covington, PHI, SF,27,80, 80, 31.7,4.3,10.5, .413, 2.5,6.9,.369, 1.8, 3.6,.497,.534, 1.5,1.7,.853, 0.7,4.7,5.4,2.0, 1.7, 0.9,1.6,3.0, 12.6
Allen Crabbe, BRK, SG,25,75, 68, 29.3,4.5,11.0, .407, 2.7,7.1,.378, 1.8, 3.9,.461,.529, 1.5,1.8,.852, 0.4,3.9,4.3,1.6, 0.6, 0.5,1.0,2.2, 13.2
Torrey Craig, DEN, SF,27,39, 5, 16.1,1.6,3.5, .453, 0.4,1.5,.293, 1.2, 2.0,.570,.515, 0.6,0.9,.629, 1.0,2.2,3.3,0.6, 0.3, 0.4,0.5,1.6, 4.2
Jamal Crawford, MIN, SG,37,80, 0, 20.7,3.9,9.3, .415, 1.3,3.9,.331, 2.6, 5.4,.477,.485, 1.3,1.4,.903, 0.3,1.0,1.2,2.3, 0.5, 0.1,1.2,1.1, 10.3
Jordan Crawford, NOP, SG,29,5, 0, 10.6,2.4,5.4, .444, 1.6,2.8,.571, 0.8, 2.6,.308,.593, 0.2,0.2,1.000, 0.4,0.4,0.8,2.6, 0.2, 0.2,1.0,1.4, 6.6
Jae Crowder, TOT, SF,27,80, 47, 26.1,3.4,8.4, .404, 1.4,4.3,.323, 2.0, 4.1,.488,.486, 1.5,1.9,.818, 0.7,2.7,3.4,1.2, 0.8, 0.3,0.9,2.3, 9.7
Jae Crowder, CLE, SF,27,53, 47, 25.4,3.0,7.1, .418, 1.2,3.6,.328, 1.8, 3.5,.508,.500, 1.5,1.7,.848, 0.8,2.5,3.3,1.1, 0.8, 0.2,0.8,2.3, 8.6
Jae Crowder, UTA, SF,27,27, 0, 27.6,4.2,10.9, .386, 1.8,5.6,.316, 2.4, 5.3,.462,.468, 1.6,2.1,.768, 0.7,3.1,3.8,1.5, 0.9, 0.3,1.2,2.3, 11.8
Dante Cunningham, TOT, SF,30,73, 25, 21.4,2.2,5.0, .451, 0.8,2.3,.345, 1.5, 2.7,.541,.530, 0.4,0.7,.596, 1.1,3.0,4.1,0.7, 0.5, 0.4,0.5,1.5, 5.7
Dante Cunningham, NOP, SF,30,51, 24, 21.9,1.9,4.4, .440, 0.7,2.1,.324, 1.3, 2.3,.547,.518, 0.4,0.7,.556, 1.0,2.8,3.8,0.5, 0.5, 0.3,0.3,1.5, 5.0
Dante Cunningham, BRK, SF,30,22, 1, 20.3,3.0,6.3, .468, 1.0,2.7,.383, 1.9, 3.6,.532,.550, 0.5,0.7,.688, 1.3,3.5,4.8,1.0, 0.5, 0.6,0.8,1.6, 7.5
Stephen Curry, GSW, PG,29,51, 51, 32.0,8.4,16.9, .495, 4.2,9.8,.423, 4.2, 7.1,.595,.618, 5.5,5.9,.921, 0.7,4.4,5.1,6.1, 1.6, 0.2,3.0,2.2, 26.4
Troy Daniels, PHO, SG,26,79, 15, 20.5,2.9,7.3, .403, 2.3,5.8,.400, 0.6, 1.5,.419,.563, 0.7,0.8,.875, 0.2,1.5,1.6,0.6, 0.3, 0.1,0.7,1.7, 8.9
Anthony Davis, NOP, PF,24,75, 75, 36.4,10.4,19.5, .534, 0.7,2.2,.340, 9.7, 17.3,.558,.552, 6.6,8.0,.828, 2.5,8.6,11.1,2.3, 1.5, 2.6,2.2,2.1, 28.1
Deyonta Davis, MEM, C,21,62, 6, 15.2,2.6,4.3, .608, 0.0,0.0,, 2.6, 4.3,.608,.608, 0.6,0.9,.667, 1.2,2.8,4.0,0.6, 0.2, 0.6,0.5,2.0, 5.8
Ed Davis, POR, C,28,78, 0, 18.9,2.2,3.7, .582, 0.0,0.0,.000, 2.2, 3.7,.584,.582, 0.9,1.4,.667, 2.3,5.0,7.4,0.5, 0.4, 0.7,0.8,2.4, 5.3
Dewayne Dedmon, ATL, C,28,62, 46, 24.9,4.0,7.7, .524, 0.8,2.3,.355, 3.2, 5.4,.595,.577, 1.1,1.4,.779, 1.6,6.3,7.9,1.5, 0.6, 0.8,1.4,2.6, 10.0
Sam Dekker, LAC, PF,23,73, 1, 12.1,1.8,3.5, .494, 0.1,0.8,.167, 1.6, 2.7,.593,.514, 0.5,0.8,.661, 0.6,1.8,2.4,0.5, 0.3, 0.1,0.5,1.0, 4.2
Malcolm Delaney, ATL, PG,28,54, 3, 18.8,2.0,5.3, .382, 0.9,2.3,.371, 1.2, 3.0,.391,.463, 1.4,1.7,.804, 0.2,1.7,1.9,3.0, 0.6, 0.1,1.2,1.5, 6.3
Matthew Dellavedova, MIL, PG,27,38, 3, 18.7,1.4,4.0, .362, 0.8,2.1,.372, 0.7, 1.9,.351,.457, 0.7,0.7,.926, 0.4,1.3,1.7,3.8, 0.4, 0.0,1.3,1.8, 4.3
Luol Deng, LAL, SF,32,1, 1, 13.0,1.0,2.0, .500, 0.0,0.0,, 1.0, 2.0,.500,.500, 0.0,0.0,, 0.0,0.0,0.0,1.0, 1.0, 0.0,1.0,0.0, 2.0
DeMar DeRozan, TOR, SG,28,80, 80, 33.9,8.1,17.7, .456, 1.1,3.6,.310, 7.0, 14.1,.494,.488, 5.8,7.0,.825, 0.7,3.2,3.9,5.2, 1.1, 0.3,2.2,1.9, 23.0
Cheick Diallo, NOP, PF,21,52, 0, 11.2,2.0,3.4, .580, 0.0,0.0,, 2.0, 3.4,.580,.580, 1.0,1.3,.758, 0.9,3.2,4.1,0.4, 0.2, 0.4,0.5,1.6, 4.9
Gorgui Dieng, MIN, C,28,79, 0, 16.9,2.4,4.9, .479, 0.2,0.8,.311, 2.1, 4.1,.511,.504, 1.0,1.3,.775, 1.3,3.2,4.6,0.9, 0.6, 0.5,0.7,1.9, 5.9
Spencer Dinwiddie, BRK, PG,24,80, 58, 28.8,4.1,10.5, .387, 1.8,5.4,.326, 2.3, 5.1,.452,.471, 2.7,3.4,.813, 0.5,2.7,3.2,6.6, 0.9, 0.3,1.6,2.3, 12.6
Tyler Dorsey, ATL, SG,21,56, 5, 17.4,2.6,6.8, .377, 1.3,3.6,.362, 1.3, 3.3,.393,.471, 0.8,1.1,.714, 0.3,2.0,2.3,1.4, 0.3, 0.1,0.7,1.1, 7.2
Damyean Dotson, NYK, SG,23,44, 2, 10.8,1.6,3.7, .447, 0.5,1.5,.324, 1.1, 2.1,.538,.516, 0.4,0.5,.696, 0.2,1.7,1.9,0.7, 0.3, 0.0,0.4,0.8, 4.1
Milton Doyle, BRK, SG,24,10, 0, 12.5,1.3,4.7, .277, 0.4,2.3,.174, 0.9, 2.4,.375,.319, 0.4,0.8,.500, 0.3,1.5,1.8,1.0, 0.6, 0.2,0.2,1.3, 3.4
PJ Dozier, OKC, PG,21,2, 0, 1.5,0.5,1.0, .500, 0.0,0.0,, 0.5, 1.0,.500,.500, 0.0,0.0,, 0.0,0.5,0.5,0.0, 0.0, 0.0,0.5,0.5, 1.0
Goran Dragić, MIA, PG,31,75, 75, 31.7,6.5,14.3, .450, 1.5,4.0,.370, 5.0, 10.3,.481,.502, 2.9,3.6,.801, 0.7,3.4,4.1,4.8, 0.8, 0.2,2.2,2.4, 17.3
Larry Drew II, TOT, PG,27,10, 0, 7.0,0.7,2.4, .292, 0.3,0.9,.333, 0.4, 1.5,.267,.354, 0.0,0.0,, 0.3,0.0,0.3,1.0, 0.0, 0.0,0.3,0.6, 1.7
Larry Drew II, PHI, PG,27,3, 0, 5.0,0.3,2.3, .143, 0.0,1.0,.000, 0.3, 1.3,.250,.143, 0.0,0.0,, 0.3,0.0,0.3,0.7, 0.0, 0.0,0.3,0.7, 0.7
Larry Drew II, NOP, PG,27,7, 0, 7.9,0.9,2.4, .353, 0.4,0.9,.500, 0.4, 1.6,.273,.441, 0.0,0.0,, 0.3,0.0,0.3,1.1, 0.0, 0.0,0.3,0.6, 2.1
Andre Drummond, DET, C,24,78, 78, 33.7,6.0,11.3, .529, 0.0,0.1,.000, 6.0, 11.2,.536,.529, 3.1,5.1,.605, 5.1,10.9,16.0,3.0, 1.5, 1.6,2.6,3.2, 15.0
Jared Dudley, PHO, PF,32,48, 0, 14.3,1.0,2.5, .393, 0.6,1.7,.363, 0.4, 0.9,.452,.512, 0.6,0.7,.771, 0.2,1.8,2.0,1.6, 0.5, 0.2,0.6,1.8, 3.2
Kris Dunn, CHI, PG,23,52, 43, 29.3,5.5,12.8, .429, 0.8,2.6,.321, 4.7, 10.2,.457,.462, 1.6,2.2,.737, 0.5,3.8,4.3,6.0, 2.0, 0.5,2.9,3.3, 13.4
Kevin Durant, GSW, SF,29,68, 68, 34.2,9.3,18.0, .516, 2.5,6.1,.419, 6.7, 11.9,.565,.586, 5.3,5.9,.889, 0.5,6.4,6.8,5.4, 0.7, 1.8,3.0,2.0, 26.4
Jarell Eddie, TOT, SF,26,3, 0, 3.0,0.0,0.7, .000, 0.0,0.7,.000, 0.0, 0.0,,.000, 0.0,0.0,, 0.0,0.3,0.3,0.0, 0.3, 0.0,0.0,0.0, 0.0
Jarell Eddie, BOS, SF,26,2, 0, 3.0,0.0,0.5, .000, 0.0,0.5,.000, 0.0, 0.0,,.000, 0.0,0.0,, 0.0,0.5,0.5,0.0, 0.5, 0.0,0.0,0.0, 0.0
Jarell Eddie, CHI, SF,26,1, 0, 3.0,0.0,1.0, .000, 0.0,1.0,.000, 0.0, 0.0,,.000, 0.0,0.0,, 0.0,0.0,0.0,0.0, 0.0, 0.0,0.0,0.0, 0.0
Henry Ellenson, DET, PF,21,38, 0, 8.7,1.4,3.8, .363, 0.5,1.6,.333, 0.9, 2.3,.384,.432, 0.7,0.8,.862, 0.3,1.9,2.1,0.5, 0.1, 0.0,0.5,0.6, 4.0
Wayne Ellington, MIA, SG,30,77, 2, 26.5,3.7,9.1, .407, 2.9,7.5,.392, 0.8, 1.6,.479,.569, 0.9,1.0,.859, 0.3,2.5,2.8,1.0, 0.7, 0.1,0.7,1.2, 11.2
Joel Embiid, PHI, C,23,63, 63, 30.3,8.1,16.8, .483, 1.0,3.4,.308, 7.0, 13.4,.527,.514, 5.7,7.4,.769, 2.3,8.7,11.0,3.2, 0.6, 1.8,3.7,3.3, 22.9
James Ennis, TOT, SF,27,72, 22, 22.3,2.5,5.3, .474, 0.7,2.1,.333, 1.8, 3.2,.567,.540, 1.3,1.6,.836, 1.0,2.1,3.1,1.0, 0.7, 0.3,0.8,1.9, 7.1
James Ennis, MEM, SF,27,45, 14, 23.4,2.4,4.9, .486, 0.7,1.9,.357, 1.7, 3.1,.565,.554, 1.4,1.6,.877, 1.2,2.3,3.5,1.1, 0.7, 0.3,0.8,1.8, 6.9
James Ennis, DET, SF,27,27, 8, 20.4,2.7,6.0, .457, 0.8,2.6,.304, 2.0, 3.4,.570,.522, 1.2,1.6,.767, 0.7,1.7,2.5,0.8, 0.6, 0.2,0.7,2.0, 7.5
Tyler Ennis, LAL, PG,23,54, 11, 12.6,1.7,4.1, .420, 0.3,1.0,.250, 1.5, 3.1,.476,.451, 0.4,0.5,.759, 0.4,1.4,1.8,1.9, 0.6, 0.2,0.7,1.4, 4.1
Jawun Evans, LAC, PG,21,48, 4, 16.2,1.9,5.3, .352, 0.3,1.1,.278, 1.5, 4.1,.372,.381, 0.8,1.0,.776, 0.2,1.6,1.8,2.1, 0.8, 0.1,0.9,2.0, 4.8
Jeremy Evans, ATL, SF,30,1, 0, 5.0,1.0,1.0, 1.000, 0.0,0.0,, 1.0, 1.0,1.000,1.000, 0.0,0.0,, 1.0,0.0,1.0,0.0, 0.0, 0.0,1.0,1.0, 2.0
Tyreke Evans, MEM, PG,28,52, 32, 30.9,7.0,15.6, .452, 2.2,5.5,.399, 4.8, 10.1,.482,.523, 3.2,4.0,.785, 0.8,4.3,5.1,5.2, 1.1, 0.3,2.3,1.8, 19.4
Dante Exum, UTA, PG,22,14, 0, 16.8,3.0,6.2, .483, 0.4,1.3,.278, 2.6, 4.9,.536,.511, 1.8,2.2,.806, 0.3,1.6,1.9,3.1, 0.6, 0.2,1.4,1.4, 8.1
Kenneth Faried, DEN, PF,28,32, 7, 14.4,2.4,4.6, .514, 0.0,0.0,.000, 2.4, 4.6,.517,.514, 1.1,1.6,.706, 2.1,2.7,4.8,0.6, 0.4, 0.4,0.7,1.6, 5.9
Derrick Favors, UTA, C,26,77, 77, 28.0,5.1,9.1, .563, 0.2,0.8,.222, 4.9, 8.3,.596,.573, 1.8,2.8,.651, 2.6,4.6,7.2,1.3, 0.7, 1.1,1.1,2.1, 12.3
Kay Felder, TOT, PG,22,16, 0, 8.8,1.3,4.4, .300, 0.3,1.2,.211, 1.1, 3.2,.333,.329, 0.7,0.8,.917, 0.2,0.9,1.1,1.3, 0.2, 0.1,1.0,0.7, 3.6
Kay Felder, CHI, PG,22,14, 0, 9.6,1.4,4.7, .303, 0.3,1.3,.222, 1.1, 3.4,.333,.333, 0.8,0.9,.917, 0.1,0.9,1.0,1.4, 0.2, 0.1,1.1,0.8, 3.9
Kay Felder, DET, PG,22,2, 0, 3.0,0.5,2.0, .250, 0.0,0.5,.000, 0.5, 1.5,.333,.250, 0.0,0.0,, 1.0,1.0,2.0,0.0, 0.0, 0.0,0.5,0.0, 1.0
Cristiano Felício, CHI, C,25,55, 16, 17.8,2.3,3.9, .591, 0.0,0.0,.000, 2.3, 3.9,.596,.591, 1.0,1.5,.667, 1.5,2.7,4.2,1.0, 0.3, 0.2,1.0,1.9, 5.6
Raymond Felton, OKC, PG,33,82, 2, 16.6,2.7,6.7, .406, 1.0,2.8,.352, 1.7, 3.9,.444,.479, 0.4,0.5,.818, 0.3,1.6,1.9,2.5, 0.6, 0.2,0.9,1.1, 6.9
Terrance Ferguson, OKC, SG,19,61, 12, 12.5,1.1,2.8, .414, 0.7,2.0,.333, 0.5, 0.8,.612,.533, 0.1,0.2,.900, 0.3,0.5,0.8,0.3, 0.4, 0.2,0.2,1.4, 3.1
Yogi Ferrell, DAL, SG,24,82, 21, 27.8,3.8,8.9, .426, 1.6,4.4,.373, 2.2, 4.5,.477,.518, 1.0,1.3,.796, 0.3,2.7,3.0,2.5, 0.8, 0.1,1.0,1.9, 10.2
Dorian Finney-Smith, DAL, PF,24,21, 13, 21.3,2.2,5.8, .380, 1.0,3.2,.299, 1.2, 2.6,.481,.463, 0.5,0.7,.733, 1.0,2.5,3.6,1.2, 0.5, 0.2,1.0,2.0, 5.9
Bryn Forbes, SAS, SG,24,80, 12, 19.0,2.6,6.2, .421, 1.1,2.9,.390, 1.5, 3.4,.446,.510, 0.6,0.9,.667, 0.2,1.2,1.4,1.0, 0.4, 0.0,0.5,1.4, 6.9
Evan Fournier, ORL, SF,25,57, 57, 32.2,6.5,14.1, .459, 2.2,5.9,.379, 4.2, 8.2,.516,.538, 2.6,3.0,.867, 0.4,2.8,3.2,2.9, 0.8, 0.3,1.7,2.4, 17.8
De'Aaron Fox, SAC, PG,20,73, 60, 27.8,4.5,10.9, .412, 0.6,2.1,.307, 3.8, 8.8,.436,.441, 1.9,2.7,.723, 0.5,2.3,2.8,4.4, 1.0, 0.3,2.4,2.2, 11.6
Tim Frazier, WAS, PG,27,59, 11, 14.2,1.2,2.9, .395, 0.3,0.9,.304, 0.9, 2.0,.440,.445, 0.4,0.5,.767, 0.3,1.6,1.9,3.3, 0.8, 0.1,1.0,1.6, 3.0
Channing Frye, TOT, C,34,53, 1, 13.1,2.0,4.0, .491, 0.7,2.2,.339, 1.2, 1.8,.670,.583, 0.3,0.4,.895, 0.2,2.3,2.5,0.7, 0.3, 0.2,0.4,1.3, 5.0
Channing Frye, CLE, C,34,44, 1, 12.4,1.9,3.8, .497, 0.7,2.0,.333, 1.2, 1.8,.684,.586, 0.3,0.3,.933, 0.2,2.3,2.5,0.6, 0.4, 0.3,0.4,1.2, 4.8
Channing Frye, LAL, C,34,9, 0, 16.7,2.2,4.8, .465, 1.0,2.8,.360, 1.2, 2.0,.611,.570, 0.3,0.4,.750, 0.2,2.6,2.8,1.1, 0.1, 0.1,0.4,1.7, 5.8
Markelle Fultz, PHI, SG,19,14, 0, 18.1,3.2,7.9, .405, 0.0,0.1,.000, 3.2, 7.9,.409,.405, 0.7,1.5,.476, 0.8,2.3,3.1,3.8, 0.9, 0.3,1.2,1.6, 7.1
Danilo Gallinari, LAC, SF,29,21, 21, 32.0,4.9,12.2, .398, 1.7,5.3,.324, 3.1, 6.9,.455,.469, 3.9,4.1,.931, 0.4,4.4,4.8,2.0, 0.6, 0.5,1.2,1.4, 15.3
Langston Galloway, DET, SG,26,58, 2, 14.9,2.2,5.9, .371, 1.3,3.8,.344, 0.9, 2.1,.418,.481, 0.6,0.7,.805, 0.2,1.4,1.6,1.0, 0.6, 0.1,0.3,0.7, 6.2
Marc Gasol, MEM, C,33,73, 73, 33.0,5.9,14.2, .420, 1.5,4.4,.341, 4.5, 9.8,.456,.473, 3.8,4.6,.834, 1.1,7.0,8.1,4.2, 0.7, 1.4,2.7,2.5, 17.2
Pau Gasol, SAS, C,37,77, 63, 23.5,3.7,8.1, .458, 0.6,1.6,.358, 3.2, 6.6,.481,.492, 2.1,2.7,.756, 1.7,6.4,8.0,3.1, 0.3, 1.0,1.4,1.6, 10.1
Rudy Gay, SAS, PF,31,57, 6, 21.6,4.4,9.4, .471, 0.6,2.1,.314, 3.8, 7.4,.516,.506, 2.0,2.5,.772, 1.3,3.8,5.1,1.3, 0.8, 0.7,1.4,1.7, 11.5
Paul George, OKC, SF,27,79, 79, 36.6,7.3,17.0, .430, 3.1,7.7,.401, 4.2, 9.3,.454,.521, 4.3,5.2,.822, 0.9,4.7,5.7,3.3, 2.0, 0.5,2.7,2.9, 21.9
Marcus Georges-Hunt, MIN, SG,23,42, 0, 5.3,0.5,1.1, .438, 0.1,0.4,.267, 0.4, 0.8,.515,.479, 0.3,0.5,.619, 0.2,0.2,0.4,0.2, 0.1, 0.0,0.1,0.8, 1.4
Jonathan Gibson, BOS, PG,30,4, 0, 10.0,3.5,5.8, .609, 1.5,3.0,.500, 2.0, 2.8,.727,.739, 0.0,0.0,, 0.0,0.8,0.8,1.0, 0.0, 0.0,0.8,1.3, 8.5
Taj Gibson, MIN, PF,32,82, 82, 33.2,5.2,9.0, .577, 0.1,0.4,.200, 5.1, 8.6,.595,.581, 1.7,2.3,.768, 2.4,4.8,7.1,1.2, 0.8, 0.7,1.1,2.7, 12.2
Manu Ginóbili, SAS, SG,40,65, 0, 20.0,3.1,7.1, .434, 1.0,3.0,.333, 2.1, 4.2,.506,.503, 1.7,2.0,.840, 0.3,1.9,2.2,2.5, 0.7, 0.2,1.6,1.9, 8.9
Rudy Gobert, UTA, C,25,56, 56, 32.4,4.9,7.9, .622, 0.0,0.0,, 4.9, 7.9,.622,.622, 3.6,5.3,.682, 2.9,7.8,10.7,1.4, 0.8, 2.3,1.9,2.7, 13.5
Aaron Gordon, ORL, PF,22,58, 57, 32.9,6.5,14.9, .434, 2.0,5.9,.336, 4.5, 9.0,.497,.500, 2.7,3.9,.698, 1.5,6.4,7.9,2.3, 1.0, 0.8,1.8,1.9, 17.6
Eric Gordon, HOU, SG,29,69, 30, 31.2,6.0,14.1, .428, 3.2,8.8,.359, 2.9, 5.2,.544,.540, 2.8,3.5,.809, 0.4,2.1,2.5,2.2, 0.6, 0.4,1.9,1.7, 18.0
Marcin Gortat, WAS, C,33,82, 82, 25.3,3.5,6.8, .518, 0.0,0.0,, 3.5, 6.8,.518,.518, 1.3,2.0,.675, 2.2,5.4,7.6,1.8, 0.5, 0.7,1.2,2.1, 8.4
Treveon Graham, CHO, SG,24,63, 2, 16.7,1.5,3.5, .434, 0.6,1.5,.412, 0.9, 2.0,.452,.525, 0.7,0.9,.695, 0.7,1.3,1.9,0.9, 0.5, 0.0,0.4,1.7, 4.3
Jerami Grant, OKC, PF,23,81, 1, 20.3,3.0,5.6, .535, 0.4,1.4,.291, 2.6, 4.3,.613,.570, 2.0,3.0,.675, 1.1,2.9,3.9,0.7, 0.4, 1.0,0.7,1.9, 8.4
Jerian Grant, CHI, PG,25,74, 26, 22.8,2.8,6.8, .416, 0.8,2.5,.326, 2.0, 4.3,.468,.476, 1.9,2.5,.745, 0.4,1.9,2.3,4.6, 0.9, 0.1,1.2,1.8, 8.4
Josh Gray, PHO, PG,24,5, 0, 17.2,2.2,8.2, .268, 0.6,2.6,.231, 1.6, 5.6,.286,.305, 1.4,2.2,.636, 0.4,1.6,2.0,2.4, 1.6, 0.4,1.4,1.6, 6.4
Danny Green, SAS, SG,30,70, 60, 25.6,3.1,8.0, .387, 1.7,4.6,.363, 1.4, 3.4,.419,.490, 0.7,0.9,.769, 0.6,3.0,3.6,1.6, 0.9, 1.1,1.1,1.7, 8.6
Draymond Green, GSW, PF,27,70, 70, 32.7,4.0,8.8, .454, 1.1,3.7,.301, 2.9, 5.2,.562,.516, 1.9,2.5,.775, 1.1,6.6,7.6,7.3, 1.4, 1.3,2.9,2.6, 11.0
Gerald Green, HOU, SG,32,41, 2, 22.7,4.1,10.1, .407, 2.7,7.3,.369, 1.4, 2.8,.504,.540, 1.2,1.5,.850, 0.4,2.9,3.2,0.6, 0.6, 0.4,0.8,2.1, 12.1
JaMychal Green, MEM, PF,27,55, 54, 28.0,4.1,8.9, .457, 0.8,2.3,.339, 3.3, 6.6,.499,.501, 1.5,2.0,.721, 2.7,5.8,8.4,1.4, 0.6, 0.5,1.4,2.8, 10.3
Jeff Green, CLE, PF,31,78, 13, 23.4,3.8,7.9, .477, 0.7,2.2,.312, 3.1, 5.7,.540,.520, 2.6,3.0,.868, 0.8,2.4,3.2,1.3, 0.5, 0.4,1.0,1.9, 10.8
Blake Griffin, TOT, PF,28,58, 58, 34.0,7.5,17.2, .438, 1.9,5.6,.345, 5.6, 11.6,.482,.493, 4.5,5.7,.785, 1.3,6.1,7.4,5.8, 0.7, 0.3,2.8,2.4, 21.4
Blake Griffin, LAC, PF,28,33, 33, 34.5,7.7,17.5, .441, 1.9,5.7,.342, 5.8, 11.8,.488,.497, 5.2,6.6,.785, 1.4,6.5,7.9,5.4, 0.9, 0.3,3.0,2.4, 22.6
Blake Griffin, DET, PF,28,25, 25, 33.2,7.2,16.7, .433, 1.9,5.4,.348, 5.4, 11.3,.473,.489, 3.5,4.4,.784, 1.1,5.6,6.6,6.2, 0.4, 0.4,2.6,2.4, 19.8
Daniel Hamilton, OKC, SG,22,6, 0, 4.7,0.8,1.8, .455, 0.3,0.8,.400, 0.5, 1.0,.500,.545, 0.0,0.0,, 0.0,0.8,0.8,1.3, 0.2, 0.0,0.3,0.3, 2.0
Tim Hardaway Jr., NYK, SG,25,57, 54, 33.1,6.3,15.0, .421, 2.3,7.2,.317, 4.0, 7.8,.516,.496, 2.6,3.1,.816, 0.6,3.4,3.9,2.7, 1.1, 0.2,1.6,2.2, 17.5
James Harden, HOU, SG,28,72, 72, 35.4,9.0,20.1, .449, 3.7,10.0,.367, 5.4, 10.1,.531,.541, 8.7,10.1,.858, 0.6,4.8,5.4,8.8, 1.8, 0.7,4.4,2.3, 30.4
